id,meta,translation
72,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([120, 121], dtype=uint32), 'hy': array([114], dtype=uint32)}}","{'fr': ""La loyauté que je dois en s'accomplissant se paie. Recevoir est le droit du Roi."", 'hy': 'Օհ, իմ թանկագին զարմիկ. անշնորհակալ լինելու մեղքն է վրաս ծանրացած:'}"
73,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([122, 123], dtype=uint32), 'hy': array([115], dtype=uint32)}}","{'fr': ""Sois bienvenu. Tu es un sol que j'ai planté, que je cultiverai et ferai prospère."", 'hy': 'Մի բան միայն կասեմ. ավելի շատի իրավունքն ունես, քան այն ամենն, ինչ կարող եմ ասել:'}"
74,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([124], dtype=uint32), 'hy': array([116, 117], dtype=uint32)}}","{'fr': ""Noble Banquo, qui n'a pas moins mérité... viens dans mes bras, que je te serre sur mon coeur."", 'hy': 'Վարձն իմ այն է, որ հավատարիմ այս ծառայությամբ` ես իմ տուրքն եմ տալիս, իսկ Ձերդ մեծությունը լոկ պիտի մեր տուրքն ընդունի: Բարով ես եկել...'}"
75,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([125], dtype=uint32), 'hy': array([118], dtype=uint32)}}","{'fr': ""Si j'y prends racine, Ia moisson sera à vous."", 'hy': 'Դեռ նորատունկ ես դու և քեզ խնամել է դեռ պետք:'}"
76,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([126], dtype=uint32), 'hy': array([119, 120, 121], dtype=uint32)}}","{'fr': 'Fils, cousins, barons et vous, dont les places sont proches... sachez que nous léguons notre royaume... à notre aîné, Malcolm... que nous faisons désormais Prince de Cumberland.', 'hy': 'Ազնիվ Բանքո, ոչ պակաս թանկ ու արժանի թող քեզ գրկեմ ու սրտիս սեղմեմ: Եվ եթե այնտեղ ցանքսի պահը հասնի` հունձքը Ձերն է: Որդիներ, թեներ, ցեղակիցներ և դուք, որ ամենից մոտն եք գահին.'}"
77,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([129], dtype=uint32), 'hy': array([124, 125], dtype=uint32)}}","{'fr': 'Je pars porter à ma femme Ia bonne nouvelle de votre visite.', 'hy': 'Կեցցե արքայազնը Քումբերլանդի: Կեցցե արքայազնը Քումբերլանդի:'}"
78,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([130, 131], dtype=uint32), 'hy': array([126], dtype=uint32)}}","{'fr': '- Acceptez que je me retire. - Mon noble Cawdor !', 'hy': 'Եվ եկեք հիմա գնանք Ինվերնես, որ Մակբեթի հետ մեր միությունն առավել սերտ լինի:'}"
79,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([132], dtype=uint32), 'hy': array([127], dtype=uint32)}}","{'fr': ""C'est un cousin sans pareil."", 'hy': 'Ես ինքս առաջ ընկնելով` բանբեր կդառնամ, որ Ձեր գալուստի ուրախ լուրը կնոջս հաղորդեմ.'}"
80,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([133], dtype=uint32), 'hy': array([128], dtype=uint32)}}","{'fr': 'Prince de Cumberland !', 'hy': 'խոնարհաբար խնդրում եմ արձակում:'}"
81,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([134], dtype=uint32), 'hy': array([129, 130], dtype=uint32)}}","{'fr': ""Voilà un obsfacle qui me désarçonne sije ne le franchis d'un bond... car il barre mon chemin,"", 'hy': '-Վեհանձն իմ Կավդոր... Անզուգական մի ազգական ...'}"
82,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([135, 136], dtype=uint32), 'hy': array([132], dtype=uint32)}}","{'fr': 'Efoiles, cachez vofre éclaf ! Que la lumière ne voie pas mes sombres ef profonds désirs.!', 'hy': 'Ահա իմ ճամփին ընկած քարն այն, որին ոտս պիտի առնի, և կամ` այդ քարի վրայով անցնի:'}"
83,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([140, 141, 142], dtype=uint32), 'hy': array([135], dtype=uint32)}}","{'fr': ""Ta lettre m'a emmenée au-delà du temps présent. Je sens déjà vivre l'avenir. Ma bien-aimée... le Roi viendra ce soir."", 'hy': 'Օ~հ, մեծ թեն Գլամիսի, իմ արժանավոր Կավդոր, որ առավել մեծ պիտի լինես դեռ գալիք փառքով...'}"
84,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([143], dtype=uint32), 'hy': array([136, 137], dtype=uint32)}}","{'fr': '- Quand repartira.t.il?', 'hy': 'Քո գրությունն ինձ տարավ հեռու և խավար ներկայի այս պահում ես արդեն գալիքն եմ զգում ու տեսնում: Իմ թանկագին, իմ սեր,'}"
85,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([145], dtype=uint32), 'hy': array([138], dtype=uint32)}}","{'fr': ""- A l'aube, selon son pro;et."", 'hy': 'Դունկանն այս երեկո մեզ այցի է գալու:'}"
86,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([146], dtype=uint32), 'hy': array([139], dtype=uint32)}}","{'fr': 'Le soleil ne verra pas cette aube.', 'hy': '- Եվ երբ է մեկնելու՞...'}"
87,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([147], dtype=uint32), 'hy': array([141], dtype=uint32)}}","{'fr': ""Sur votre visage, baron, se lisent d'étranges choses."", 'hy': 'Մեկնումն այդ` արևը երբեք չի տեսնի:'}"
88,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([149, 150], dtype=uint32), 'hy': array([142], dtype=uint32)}}","{'fr': ""On en reparlera. Aie l'air de la fleur innocente, sois le serpent qu'elle cache."", 'hy': 'Դեմքդ նման է բաց գրքի, իմ թեն, որի վրա մարդ կարող է տարօրինակ բաներ կարդալ:'}"
89,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([151], dtype=uint32), 'hy': array([143], dtype=uint32)}}","{'fr': 'Pour le reste, fie-toi à moi.', 'hy': 'Հյուրին ընդունել է պետք, իսկ նրանով զբաղվելու մեծ հոգսն ինձ հանձնարարիր:'}"
90,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([155, 156], dtype=uint32), 'hy': array([147], dtype=uint32)}}","{'fr': 'De chef en pied emplissez-moi de nonpareille cruaufé ! Epaississez mon sang.!', 'hy': 'Ագառվն իսկ` իր խուլ կռկռոցով ազդարարում է Դունկանի չարաբաստիկ գալուստն այս ամրոց:'}"
91,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([157], dtype=uint32), 'hy': array([148], dtype=uint32)}}","{'fr': 'Que mon âme se ferme au remords.!', 'hy': 'Եկեք ոգիներ, որ մահադավ .'}"
92,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([158], dtype=uint32), 'hy': array([149], dtype=uint32)}}","{'fr': ""Qu'aucun scrupule venu de Nafure n'ébranle mon funesfe dessein !"", 'hy': 'մտածումներ եք բերում․ եկեք ու իգությունն իմ առեք և գանգաթաղից մինչև բութ մատս ինձ անգութ դաժանությամբ պատեք:'}"
93,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([159, 160], dtype=uint32), 'hy': array([150], dtype=uint32)}}","{'fr': ""Ce château est bien situé. L'air vif et doux enchante Ies plus délicats de nos sens."", 'hy': 'Արյունն իմ թանձր մաղձով լեցրեք և խցանեք խղճմտանքի դիմաց ամեն մի մուտք, որ գութը հանկարծ չզարթնի և չար մտադրությունն իմ չսասանի:'}"
94,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([162], dtype=uint32), 'hy': array([153], dtype=uint32)}}","{'fr': 'Ef pour que le ciel ne puisse voir ef crier ,: ""Arrêfe, arrêfe !""', 'hy': 'Եկ, իմ թանձր գիշեր...'}"
95,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([165], dtype=uint32), 'hy': array([155], dtype=uint32)}}","{'fr': 'Donnez- moi la main.', 'hy': 'Ազնիվ ու վեհ տիրուհի, քո հյուրընկալությունն ենք վայելելու այս գիշեր:'}"
96,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([166], dtype=uint32), 'hy': array([156], dtype=uint32)}}","{'fr': 'Menez-moi au maître des lieux.', 'hy': 'Մշտապես` Ձեր խոնարհ ծառա...'}"
97,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([167], dtype=uint32), 'hy': array([157], dtype=uint32)}}","{'fr': ""Nous l'aimons beaucoup et lui continuerons nos faveurs."", 'hy': 'Ձեր ձեռքը տվեք,'}"
98,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([169], dtype=uint32), 'hy': array([161], dtype=uint32)}}","{'fr': ""Si l'assassinaf peuf ligofer les événemenfs... puis donner la réussife finale..."", 'hy': 'որ նա մշտապես մեր շնորհը վայելի:'}"
99,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([170], dtype=uint32), 'hy': array([162], dtype=uint32)}}","{'fr': ""Si en porfanf ce coup, j'obfiens fouf ici-bas... rien qu'ici-bas, sur nofre pefif banc de sable du femps... fanf pis pour la vie fufure !"", 'hy': 'Թե պիտի լիներ` լավ կլիներ, որ գործը շուտ լիներ.'}"
100,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([175, 176], dtype=uint32), 'hy': array([167], dtype=uint32)}}","{'fr': ""Ensuite, il est chez moi. Je devrais donc barrer ma porte à l'assassin, et non tuer moi-même."", 'hy': 'Նա կրկնակի է ինձ վստահում, զի ազգականն ու հպատակն եմ նրա.'}"
101,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([177], dtype=uint32), 'hy': array([169, 170], dtype=uint32)}}","{'fr': ""Et, de plus, Duncan a fait usage si doux de ses pouvoirs... a éfé si limpide en son règne... que, comme aufanf d'anges à voix de bronze, ses verfus sonneronf... la damnafion, au Jugemenf, de celui qui l'aura fué,"", 'hy': 'Բացի այդ, նա իմ հյուրն է. ես նրան սպանել ցանկացողի վրա պարտ եմ դուռն իմ կողպել, ոչ թե ` ինքս դաշույն վերցնել:'}"
102,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([178], dtype=uint32), 'hy': array([171, 172], dtype=uint32)}}","{'fr': ""Ef Pifié, felle un nouveau-né enfourchanf la fempêfe... felle les chérubins célesfes chevauchanf d'invisibles éfalons... soufflera dans fous les yeux l'affreux forfaif... pour noyer de larmes l'ouragan,"", 'hy': 'Դունկանն այնքան մեղմաբարո է և իր մեծ պաշտոնում այնքան պարզ որ առաքինություններն իր, որպես հրեշտակներ շեփորալեզու կաղաղակեն ու կկոչեն նենգ սպանության վրեժն առնելու: Եվ գութը, որպես մերկ նորամանուկ` կսանձի չարի փոթորիկը:'}"
103,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([179, 180], dtype=uint32), 'hy': array([173], dtype=uint32)}}","{'fr': ""Je n'ai point d'éperons pour aiguillonner mon dessein. Je n'ai qu'une ambition ardente... qui bondit, se surpasse, et retombe à bout de bond."", 'hy': 'Ահեղ քերովբեն, օդի անտես մունետիկ-երիվարներին հեծած` նողկալի արարքն այդ ամենքի առաջ կբանա և այնժամ` փոթորիկն արցունքների հեղեղի տակ կմնա:'}"
104,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([181, 182], dtype=uint32), 'hy': array([174], dtype=uint32)}}","{'fr': '- Pourquoi as-tu quitté la salle ? - Me cherche-t-il ?', 'hy': 'Իմ մտադրության կողերը ծակող և ոչ մի խթան ես չունեմ.'}"
105,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([183, 184], dtype=uint32), 'hy': array([175], dtype=uint32)}}","{'fr': 'Ne le sais-tu pas ? Nous renonçons au projet.', 'hy': 'միայն վերամբարձ պատվասիրություն, որ չափազանց մեծ ոստյուն անելով` հակառակ ափն է նետվում:'}"
106,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([185], dtype=uint32), 'hy': array([177], dtype=uint32)}}","{'fr': ""Il vient de m'honorer."", 'hy': '-Իմ մասին հարցրե՞ց արքան...'}"
107,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([186], dtype=uint32), 'hy': array([178, 179], dtype=uint32)}}","{'fr': ""Et aux yeux de tous, j'ai acquis une éclatante renommée... que je me refuse à ternir."", 'hy': 'Մի՞թե չգիտես, որ հարցրեց: Մենք այս գործին ընթացք չպետք է տանք:'}"
108,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([187], dtype=uint32), 'hy': array([180], dtype=uint32)}}","{'fr': 'Ton bel espoir était-il ivre ?', 'hy': 'Արքան ինձ նոր է դեռ պատվել և ես մարդոց աչքում ոսկի անուն եմ վաստակել, որ մի շքեղ զգեստի նման դեռ պիտի կրեմ, ոչ թե փութով մի կող դնեմ:'}"
109,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([188], dtype=uint32), 'hy': array([181], dtype=uint32)}}","{'fr': ""S'est-il endormi... pour Se réveiller tout blême ?"", 'hy': 'Մի՞թե հարբած էր այն հույսը, որով զգեստավորվել էիր.'}"
110,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([189], dtype=uint32), 'hy': array([182], dtype=uint32)}}","{'fr': 'Tel sera désormais ton amour.', 'hy': 'թե՞ քուն մտավ ու հիմա զարթնելով` խակ ու դժգույն հայացքով է նայում այն գործին,'}"
111,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([190], dtype=uint32), 'hy': array([183], dtype=uint32)}}","{'fr': ""N'oses-tu pas être en actes tel qu'en rêve tu te veux ?"", 'hy': 'որ սեփական կամքով ուզում էր իրականացնել:'}"
112,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([192, 193], dtype=uint32), 'hy': array([184], dtype=uint32)}}","{'fr': 'Voudrais-tu vivre en lâche en plaçant ""Je n\'ose pas""... au-dessus de ""Je voudrais"" ? J\'ose tout ce qui sied à un homme.', 'hy': 'Դու երկնչո՞ւմ ես գործով ու արժեքով լինել հենց այն, ինչ երազիդ մեջ էիր փափագում լինել:'}"
113,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([194], dtype=uint32), 'hy': array([185], dtype=uint32)}}","{'fr': ""Qui ose davantage n'en est plus un."", 'hy': 'Ուրեմն, սեփական աչքում պիտի լինես մի վախկո՞տ, որն ասաց` համարձակվի կամ` Կուզենայի, սակայն...'}"
114,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([195], dtype=uint32), 'hy': array([186, 187], dtype=uint32)}}","{'fr': ""Quel animal, alors, t'avait incité à me livrer ce projet ?"", 'hy': 'Եվ սպասումի մեջ մնաց` որպես առակի միջի քոսոտ կատու... Այն, ինչ տղամարդուն է վայել` ես էլ կհամարձակվեմ անել:'}"
115,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([196], dtype=uint32), 'hy': array([188], dtype=uint32)}}","{'fr': 'Quand tu osais, oui, tu étais un homme.', 'hy': 'Դրանից ավելին անել` նշանակում է մարդ չլինել:'}"
116,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([197], dtype=uint32), 'hy': array([189], dtype=uint32)}}","{'fr': 'Et si tu vas plus loin, tu seras plus homme encore.', 'hy': 'Ուրեմն, ի՞նչ գազան էր, որ դրդեց քեզ այդ գործի մասին խոսել.'}"
117,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([201], dtype=uint32), 'hy': array([193], dtype=uint32)}}","{'fr': ""Mais visse ferme ton courage, et nous n'échouerons pas."", 'hy': 'Իսկ թե չստացվի՞...'}"
118,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([202], dtype=uint32), 'hy': array([194, 195], dtype=uint32)}}","{'fr': 'Les deux chambellans de Duncan, je les imbiberai tant de vin... que leur mémoire, gardienne du cerveau, sera tout embrumée.', 'hy': 'Չստացվի՞. արիությունդ ժողովիր ու նպատակիդ հաստատ մնա և կստացվի:'}"
119,"{'year': 1971, 'imdbId': 67372, 'subtitleId': {'fr': 3693493, 'hy': 6711716}, 'sentenceIds': {'fr': array([204], dtype=uint32), 'hy': array([196, 197], dtype=uint32)}}","{'fr': 'Quand un sommeil porcin tiendra leurs corps... que ne pourrons-nous faire à Duncan privé de ses gardes ?', 'hy': 'Դունկանի երկու սենեկապաններին ես այնպես կհարբեցբեմ, որ ուշքը` դատողության պահակն այդ իսպառ վերանա: Ես նրանց ոգեթուրմ կտամ:'}"
