id,meta,translation
88,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([133], dtype=uint32), 'eo': array([137], dtype=uint32)}}","{'bs': 'Koliko konja hoćeš da je vratiš?', 'eo': 'Nenion, estas plezuro por mi.'}"
89,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([135], dtype=uint32), 'eo': array([138], dtype=uint32)}}","{'bs': 'Bit će mi zadovoljstvo.', 'eo': 'Sed la rikolto je vinberoj okazas en aŭtuno!'}"
90,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([136], dtype=uint32), 'eo': array([139, 140], dtype=uint32)}}","{'bs': 'U jesen si stvarno blistao.', 'eo': 'Septembron, Sock Horror. Kvinopon:'}"
91,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([137], dtype=uint32), 'eo': array([141], dtype=uint32)}}","{'bs': 'Rujan, Sokoro, petorica.', 'eo': 'Milton, Wooldman, Fridestone, McDonald kaj Valence!'}"
92,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([138], dtype=uint32), 'eo': array([142], dtype=uint32)}}","{'bs': 'Milton, Vulman, Fajerston, McDonald i Valens.', 'eo': 'Mi rimarkas, ke vi ja bone konas min.'}"
93,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([139], dtype=uint32), 'eo': array([143, 144], dtype=uint32)}}","{'bs': 'Kako to da znaš toliko o meni?', 'eo': 'Ĉiuj bone konas Jack Beauregard! Vi estas la lasta espero je justeco de tiu ĉi lando.'}"
94,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([140, 141], dtype=uint32), 'eo': array([145], dtype=uint32)}}","{'bs': 'Svi poznaju Jacka Borgarda. Jedina nada za dug mir na zapadu.', 'eo': 'Ĉu vi scias, kio okazas al admirantoj?'}"
95,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([142], dtype=uint32), 'eo': array([146], dtype=uint32)}}","{'bs': 'Sine, da ti dam mali savjet, prvo se diviš nekome, zatim mu zavidiš, onda počinješ da se pokazuješ, da pokušavaš.', 'eo': 'Ili iĝas baldaŭ enviemaj... tuj poste arogantaj, memcertaj... kaj finfine... kadavroj.'}"
96,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([143], dtype=uint32), 'eo': array([147, 148], dtype=uint32)}}","{'bs': 'I prije nego što shvatiš, mrtav si.', 'eo': 'Ja! Tro longa vivo ruinigas la sanon de iuj.'}"
97,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([145], dtype=uint32), 'eo': array([150], dtype=uint32)}}","{'bs': 'U Gila Bendu...', 'eo': 'Ses?'}"
98,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([146, 147], dtype=uint32), 'eo': array([151], dtype=uint32)}}","{'bs': 'Koliko si ih tada sredio? Šest, o ne, sedam.', 'eo': 'Ne, sep, nombrinte ankaŭ tiun, kiu klopodis pafi al via dorso.'}"
99,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([148], dtype=uint32), 'eo': array([152], dtype=uint32)}}","{'bs': 'Brojim i onog što je došao sa leđa.', 'eo': 'Li diris, ke li ne volas ĝin!'}"
100,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([149, 150], dtype=uint32), 'eo': array([153], dtype=uint32)}}","{'bs': 'Kaže da je ne želi. Ali nikad nisi 150 odjednom.', 'eo': 'Tamen vi neniam havis 150-opon en unu loko.'}"
101,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([151], dtype=uint32), 'eo': array([154, 155], dtype=uint32)}}","{'bs': 'Znaš, još kad sam bio mali, sanjao sam da budem kao ti.', 'eo': 'Imagu kiel bele, de kiam mi estis knabeto mi imagis vin tiel: en ebenaĵo senfina kaj dezerta...'}"
102,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([152], dtype=uint32), 'eo': array([156, 157], dtype=uint32)}}","{'bs': 'I da se suprostaviš sam sa 150 kurvinih sinova.', 'eo': 'En unu flanko 150 rajdantaj putinidoj kaj en la alia flanko vi, sola. Kial nur 150-opo?'}"
103,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([153], dtype=uint32), 'eo': array([158], dtype=uint32)}}","{'bs': '-Što samo 150?', 'eo': 'La Sovaĝa Amaso estas nur 150-opo, ĉu?'}"
104,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([154], dtype=uint32), 'eo': array([159], dtype=uint32)}}","{'bs': '-Rulja za linčovanje broji oko 150.', 'eo': 'Ja, sed ili rajdas kaj pafas kiel 1000 homoj!'}"
105,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([155], dtype=uint32), 'eo': array([160, 161], dtype=uint32)}}","{'bs': 'Da, njih 150 pucaju i jašu kao da ih je 1000.', 'eo': 'Parolu, kiu vi estas? Mi...?'}"
106,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([156, 157], dtype=uint32), 'eo': array([162], dtype=uint32)}}","{'bs': 'A tko si ti uopće? Tko, ja?', 'eo': 'Neniu!'}"
107,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([158, 159], dtype=uint32), 'eo': array([163], dtype=uint32)}}","{'bs': 'Nitko. Reći ću ti nešto.', 'eo': 'Do, unue iĝu ""iu"", tiel ni estos duo kaj ni ĉirkaŭos ilin.'}"
108,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([160], dtype=uint32), 'eo': array([164, 165], dtype=uint32)}}","{'bs': 'Prvo postani netko.', 'eo': 'Jes... Ne, ne!'}"
109,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([161], dtype=uint32), 'eo': array([166, 167], dtype=uint32)}}","{'bs': 'Pa ćemo ih ti i ja opkoliti.', 'eo': 'Tiel ne estas valide. Necesas, ke vi estu sola!'}"
110,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([163], dtype=uint32), 'eo': array([168], dtype=uint32)}}","{'bs': 'Hej, ali to nije dobro.', 'eo': 'Vi en unu flanko, kaj tiuj en la alia.'}"
111,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([164], dtype=uint32), 'eo': array([169], dtype=uint32)}}","{'bs': 'Treba da budeš ti sa jedne strane, a oni sa druge.', 'eo': 'Hej Mamita, tiu ĉi estas jam lavita!'}"
112,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([166], dtype=uint32), 'eo': array([171, 172, 173], dtype=uint32)}}","{'bs': 'Šta je bilo u toj košari?', 'eo': '- Ĉu vi volas helpon? - Jes. Hej Jack, atendu min!'}"
113,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([167], dtype=uint32), 'eo': array([174], dtype=uint32)}}","{'bs': 'Da ti pomognem?', 'eo': 'Jack!'}"
114,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([168], dtype=uint32), 'eo': array([175], dtype=uint32)}}","{'bs': 'Hej, Jack!', 'eo': 'Mi havas ĉevalon nun!'}"
115,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([172], dtype=uint32), 'eo': array([178], dtype=uint32)}}","{'bs': 'Dvoboj?', 'eo': '- Do Beauregard estas via amiko!'}"
116,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([173], dtype=uint32), 'eo': array([179], dtype=uint32)}}","{'bs': '-Ti si sa Borgardom?', 'eo': '- Kiel bele se ĝi verus!'}"
117,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([174, 175], dtype=uint32), 'eo': array([180], dtype=uint32)}}","{'bs': '-Volio bih da jesam. Znaš šta kažu, može da potegne pištolj 3 puta prije nego što drugi mogu i da potegnu.', 'eo': 'Oni diras ke li kapablas eltiri kaj reingigi la pistolon tri fojojn... antaŭ ol alia homo tuŝu la sian!'}"
118,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([177], dtype=uint32), 'eo': array([184], dtype=uint32)}}","{'bs': 'Pa ako moramo da pucamo, spreman sam.', 'eo': 'Eee... ni devas agnoski ke li portis la korbon!'}"
119,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([178], dtype=uint32), 'eo': array([185, 186, 187], dtype=uint32)}}","{'bs': 'Hej, morate da priznate, isporučio je košaru.', 'eo': '- Jes! - Estis kulpo de... - Beaureagard, kiu ne akceptis ĝin!'}"
120,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([179], dtype=uint32), 'eo': array([188, 189], dtype=uint32)}}","{'bs': 'Ali Borgard je nije htio.', 'eo': '- Vere! Vi gajnis ĉevalon.'}"
121,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([180, 181], dtype=uint32), 'eo': array([190], dtype=uint32)}}","{'bs': '-U pravu si. Zaradio si konja.', 'eo': '- Dankon amikoj, mi prenas tiun ĉi!'}"
122,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([184], dtype=uint32), 'eo': array([191], dtype=uint32)}}","{'bs': 'Da li ti treba pomoć?', 'eo': 'Helpon... (Frazoj en fremda lingvo)'}"
123,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([185], dtype=uint32), 'eo': array([192], dtype=uint32)}}","{'bs': 'Blagoslovljeni vam bili maniri, dijelite prijateljski teret.', 'eo': 'Feliĉa tiu, kiu dividas kun la proksimuloj la pezojn de la vivo!'}"
124,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([186], dtype=uint32), 'eo': array([193, 194], dtype=uint32)}}","{'bs': 'Jeste li vidjeli bijelca u okolini?', 'eo': 'Estis dirite al mi, ke tie ĉi estas blankulo. Kie... ?'}"
125,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([187], dtype=uint32), 'eo': array([196, 197], dtype=uint32)}}","{'bs': 'Tražim bijelca.', 'eo': 'Ĉu vi eble vidis lin? Kie li estas?'}"
126,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([189], dtype=uint32), 'eo': array([198], dtype=uint32)}}","{'bs': 'Gdje je?', 'eo': 'Mi ne volas fari malbonon al li...'}"
127,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([190], dtype=uint32), 'eo': array([199], dtype=uint32)}}","{'bs': 'Ne brinite neću mu nauditi.', 'eo': 'Li estas mia frato.'}"
128,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([192], dtype=uint32), 'eo': array([200, 201], dtype=uint32)}}","{'bs': 'Šta ti radiš ovde?', 'eo': 'Kion vi faras tie ĉi? Mi estas preĝanta.'}"
129,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([193], dtype=uint32), 'eo': array([202], dtype=uint32)}}","{'bs': '-Molim se.', 'eo': '- Tio ja taŭgas al vi.'}"
130,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([194], dtype=uint32), 'eo': array([203], dtype=uint32)}}","{'bs': '-Dobro je da se moliš.', 'eo': '- Kial?'}"
131,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([195, 196], dtype=uint32), 'eo': array([204], dtype=uint32)}}","{'bs': 'Zašto? Jer me pratiš.', 'eo': '- Ĉar vi daŭrigas sekvi min.'}"
132,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([197], dtype=uint32), 'eo': array([205], dtype=uint32)}}","{'bs': 'I to mi se ne dopada.', 'eo': 'Mi havas multajn amikojn tie ĉi.'}"
133,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([198], dtype=uint32), 'eo': array([206], dtype=uint32)}}","{'bs': 'Imam dosta prijatelja ovdje.', 'eo': 'Hieraŭ Rompita Branĉo mortis.'}"
134,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([199], dtype=uint32), 'eo': array([207], dtype=uint32)}}","{'bs': 'Šerif Brucket umro je jučer.', 'eo': 'La pastro alvenis frue, la kuracisto ne.'}"
135,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([200, 201], dtype=uint32), 'eo': array([208], dtype=uint32)}}","{'bs': 'Svećenik je stigao na vrijeme. Ali doktor nije.', 'eo': 'Sed vi... kion vi faras ĉi tie inter la indianoj?'}"
136,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([202], dtype=uint32), 'eo': array([209], dtype=uint32)}}","{'bs': 'Inače, šta tebe dovodi među indijance?', 'eo': 'Mi estas serĉanta iun.'}"
137,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([204], dtype=uint32), 'eo': array([210], dtype=uint32)}}","{'bs': 'Sam Pekenpar...', 'eo': 'Sanpekinpa... belega nomo en la navaha lingvo.'}"
138,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([205], dtype=uint32), 'eo': array([211], dtype=uint32)}}","{'bs': 'To je prelijepo Navaho ime.', 'eo': '- Amikon aŭ malamikon?'}"
139,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([208], dtype=uint32), 'eo': array([214, 215], dtype=uint32)}}","{'bs': 'Slušaj ovo ""Ne bori se više"".', 'eo': 'Rosika Pallinpok. - Kiu estas lia nomo?'}"
140,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([209], dtype=uint32), 'eo': array([216], dtype=uint32)}}","{'bs': '-Kako mu je ime?', 'eo': '- Lia afero!'}"
141,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([210], dtype=uint32), 'eo': array([217], dtype=uint32)}}","{'bs': '-To je njegova stvar.', 'eo': 'Nevada Kid...'}"
142,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([212], dtype=uint32), 'eo': array([219], dtype=uint32)}}","{'bs': 'Znaš gdje je?', 'eo': 'Verŝajne ĉi-sube.'}"
143,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([214], dtype=uint32), 'eo': array([220, 221], dtype=uint32)}}","{'bs': 'Uvijek je najbolje da prvi odeš.', 'eo': 'La plej bonaj foriras ĉiam pli baldaŭ. Vere, sed vi ne estas unu el ili.'}"
144,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([215, 216], dtype=uint32), 'eo': array([222], dtype=uint32)}}","{'bs': 'Što znači da ti ne ideš nikuda. Ostat ćeš zauvijek sa svojim indijanskim prijateljima.', 'eo': 'Vi restos tie ĉi, ĉe viaj amikoj indianoj.'}"
145,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([217], dtype=uint32), 'eo': array([225], dtype=uint32)}}","{'bs': 'Šta je dečko, nećeš valjda plakati za njim?', 'eo': 'Vi diris, ke via nomo estas Neniu.'}"
146,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([218, 219], dtype=uint32), 'eo': array([226], dtype=uint32)}}","{'bs': 'Rekao si da si nitko. Sada imaš priliku da izabereš ime kao jedan od njih.', 'eo': 'Ne zorgu, ĉi tie vi certe povas gajni nomon sur unu el tiuj.'}"
147,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([220], dtype=uint32), 'eo': array([229], dtype=uint32)}}","{'bs': 'Okreni se.', 'eo': 'Se vi sukcesos.'}"
148,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([222], dtype=uint32), 'eo': array([231, 232], dtype=uint32)}}","{'bs': 'Hajde da iznesemo moju povijest ovdje danas.', 'eo': 'Ni ĝisdatigu mian biografion: Hodiaŭ, 3an de junio 1899:'}"
149,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([223], dtype=uint32), 'eo': array([233], dtype=uint32)}}","{'bs': 'Dan... 3. lipnja 1899...', 'eo': 'Neniu.'}"
150,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([225], dtype=uint32), 'eo': array([235], dtype=uint32)}}","{'bs': 'Da, ti si ona vrsta što traži publiku.', 'eo': 'Vi volas, ke homoj vidu vin.'}"
151,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([226, 227], dtype=uint32), 'eo': array([236], dtype=uint32)}}","{'bs': 'Da bi mogao da se pokažeš. Četiri pucnja, jedna rupa.', 'eo': 'Kvar pafoj, unu sola truo, tiel, kiel dum la bonaj tempoj!'}"
152,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([229], dtype=uint32), 'eo': array([237, 238], dtype=uint32)}}","{'bs': 'Nikad nisu postojala stara dobra vremena.', 'eo': 'La bonaj tempoj estis neniam. Diru, kiun ludon vi ludantas?'}"
153,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([230], dtype=uint32), 'eo': array([239], dtype=uint32)}}","{'bs': 'Reci mi, koja je tvoja igra?', 'eo': 'Mi ne plu ludas.'}"
154,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([231], dtype=uint32), 'eo': array([240], dtype=uint32)}}","{'bs': 'Kad sam bio mali vjerovao sam da sam ja Jack Borgard.', 'eo': 'Kiam mi estis infano mi ludis ŝajnigi min Jack Beauregard.'}"
155,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([232], dtype=uint32), 'eo': array([241, 242], dtype=uint32)}}","{'bs': 'A sada kad si odrastao?', 'eo': 'Kaj nun, kiam vi estas plenkreskulo? Mi estas pli singarda.'}"
156,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([233], dtype=uint32), 'eo': array([243], dtype=uint32)}}","{'bs': 'Oprezniji sam.', 'eo': 'Kaj mi komprenis, ke malgrandaj riskoj povas multe rekompenci.'}"
157,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([234, 235], dtype=uint32), 'eo': array([244], dtype=uint32)}}","{'bs': 'Nekad kad malo riskiraš možeš da dobiješ veće nagrade. Ako je rizik mali, onda je i nagrada mala.', 'eo': 'Malgranda risko, malgranda rekompenco.'}"
158,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([236], dtype=uint32), 'eo': array([245, 246], dtype=uint32)}}","{'bs': 'Prvo Nevada, pa Red.', 'eo': 'Ili mortigis Nevada-n, poste Red-n. Poste ili klopodis ankaŭ min...'}"
159,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([237], dtype=uint32), 'eo': array([247], dtype=uint32)}}","{'bs': 'Dvaput su pokušali da me uhvate.', 'eo': 'Ili reklopodos!'}"
160,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([238], dtype=uint32), 'eo': array([248], dtype=uint32)}}","{'bs': 'I probat će ponovo.', 'eo': 'Ĉio okazis malproksime de Cheyenne... kial?'}"
161,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([239], dtype=uint32), 'eo': array([249], dtype=uint32)}}","{'bs': 'Šta si ti to naumio?', 'eo': 'Sufiĉas malkovri ĝin!'}"
162,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([241, 242], dtype=uint32), 'eo': array([250], dtype=uint32)}}","{'bs': 'Vidim kristalno jasno. Jack Borgard se suprotstavlja rulji za linčovanje.', 'eo': 'Ili estas tiel belaj, ke ili ŝajnas malveraj, Beauregard en unu flanko, sola... kaj aliflanke, la Sovaĝa Amaso.'}"
163,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([243], dtype=uint32), 'eo': array([252], dtype=uint32)}}","{'bs': 'Razmisli...', 'eo': 'Imagu: vi aperos en ĉiuj libroj pri historio.'}"
164,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([244, 245], dtype=uint32), 'eo': array([253], dtype=uint32)}}","{'bs': 'Pisat će o tebi u svim povijesnim knjigama. A ti ćeš biti tu da ih čitaš, dok sam ja gore igrajući se sa srcem.', 'eo': 'Tiel, vi estos unu el la legantoj... kaj mi, unu el la mortintoj.'}"
165,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([246], dtype=uint32), 'eo': array([254], dtype=uint32)}}","{'bs': 'Sijaš kao neka javna kuća.', 'eo': 'Vi brilas kiel la pordo de bordelo, eĉ blindulo vidus vin de 10 mejloj.'}"
166,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([247], dtype=uint32), 'eo': array([255], dtype=uint32)}}","{'bs': 'I slijepac te može vidjeti na 10 milja.', 'eo': 'Al mi plaĉas ke la homoj vidas min.'}"
167,"{'year': 1973, 'imdbId': 70215, 'subtitleId': {'bs': 6080330, 'eo': 4010963}, 'sentenceIds': {'bs': array([248], dtype=uint32), 'eo': array([256], dtype=uint32)}}","{'bs': '-Volim kad me ljudi vide.', 'eo': 'Sed eble aliaj ne ŝatas vidi vin.'}"
